Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Slumpmässigt urval;1988;;K009;46;229;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;69;115;164;188;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;47;189;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;102;139;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;48;193;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;65;108;143;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;49;192;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;63;109;142;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;50;198;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;66;101;135;161;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;51;195;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;108;147;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;52;193;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;58;110;144;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;53;179;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;109;136;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;54;210;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;60;128;166;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;56;138;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;54;93;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;57;183;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;58;100;133;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;58;195;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;61;105;143;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;59;245;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;89;138;173;192;215;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;61;266;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;75;128;168;208;238;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;62;241;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;72;111;159;194;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;63;298;Hona;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;109;173;209;254;272;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;64;234;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;61;120;162;196;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;65;258;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;52;103;138;179;213;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;67;225;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;68;106;133;164;195;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;68;243;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;77;125;154;186;207;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;69;231;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;57;91;138;172;198;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;70;247;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;131;164;203;224;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;71;202;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;70;98;123;148;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;72;231;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;97;126;156;186;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;73;263;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;61;94;128;164;207;229;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;74;236;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;80;132;171;202;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;75;132;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;67;93;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;76;192;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;47;103;143;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;77;191;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;67;114;146;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;78;192;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;51;96;149;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;79;192;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;55;94;140;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;80;166;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;66;115;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;81;134;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;88;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;82;168;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;103;125;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;83;146;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;49;90;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;84;130;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;49;82;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;85;132;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;95;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;86;159;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;66;108;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;88;200;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;70;97;123;159;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;89;191;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;78;100;137;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;90;199;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;50;108;154;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;91;201;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;47;97;123;155;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;92;195;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;99;131;155;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;93;133;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;82;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;94;186;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;104;136;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;95;128;Hona;1;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;85;;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;96;139;Hane;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;48;84;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;97;193;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;77;113;145;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;98;202;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;69;114;149;173;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;99;211;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;69;125;159;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;100;207;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;107;138;164;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;101;293;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;87;146;202;248;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;102;220;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;63;89;139;168;191;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;103;257;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;78;121;171;211;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;104;266;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;70;102;134;183;220;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;105;283;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;72;126;150;179;211;240;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;106;223;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;74;110;153;178;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;107;265;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;69;90;139;186;220;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;108;273;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;66;118;195;226;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;109;219;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;74;113;141;170;190;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;110;243;Hona;7;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;57;92;128;157;189;210;230;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;111;238;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;80;122;165;191;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;112;208;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;71;123;159;183;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;113;248;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;58;85;114;152;190;212;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;114;204;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;63;101;148;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;115;223;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;70;110;159;186;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;116;246;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;75;118;165;193;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;117;243;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;84;132;177;205;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;118;255;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;72;118;150;198;229;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;119;248;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;68;124;157;198;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;120;268;Hona;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;74;101;161;189;214;236;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;123;258;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;74;108;128;161;195;225;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;124;253;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;70;116;171;213;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;125;255;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;58;99;134;199;227;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;126;258;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;120;172;205;224;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;127;242;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;73;124;173;206;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;128;197;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;57;101;151;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;129;196;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;71;107;146;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;130;187;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;63;103;140;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;131;197;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;97;120;144;167;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;132;196;Hona;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;118;144;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;133;137;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;52;94;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;134;127;Hona;2;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;51;82;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;135;240;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;75;95;151;195;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;136;238;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;71;106;141;179;204;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;137;228;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;72;107;152;182;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;138;276;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;65;92;149;199;230;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;139;278;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;103;137;176;218;241;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;141;274;Hona;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;79;108;164;202;242;260;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;142;276;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;62;108;137;170;208;236;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;143;271;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;73;132;168;209;234;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;144;281;Hona;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;71;122;162;210;241;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;145;253;Hane;7;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;54;79;126;157;204;222;232;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;146;279;Hona;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;53;94;134;174;218;245;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;147;271;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;54;85;137;190;227;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;148;276;Hane;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;59;89;151;185;230;252;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;149;247;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;57;83;126;179;205;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;150;258;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;75;129;180;214;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;151;226;Hane;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;65;97;133;175;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;152;194;Hane;3;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;71;114;145;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;153;253;Hona;6;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;64;85;134;180;212;233;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;154;200;Hona;4;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;57;101;140;166;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;1988;;K009;155;220;Hane;5;;;;Kustöversiktsnät augusti -Pilotfiske;;Holmön;JA;;;44;65;110;146;178;;;;;;;;;;;;;;;
