Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;24;193;Hona;2;;84;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;73;147;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;25;143;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;81;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;26;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;77;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;27;144;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;28;143;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;84;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;29;149;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;91;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;30;148;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;81;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;31;169;Hona;1;;56;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;93;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;32;152;Hona;1;;41;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;97;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;33;135;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;71;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;34;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;79;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;35;187;Hona;2;;74;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;82;135;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;36;160;Hona;1;;63;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;37;144;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;85;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;38;152;Hona;1;;38;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;83;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;39;140;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;80;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;40;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;82;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;41;156;Hona;1;;45;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;83;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;42;146;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;87;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;43;122;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;66;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;44;146;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;82;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;45;210;Hona;2;;108;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;92;161;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;46;182;Hona;2;;65;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;135;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;47;192;Hona;2;;78;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;64;111;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;48;210;Hona;2;;109;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;97;163;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;49;209;Hona;2;;112;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;88;160;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;50;135;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;70;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;51;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;52;125;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;69;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;53;168;Hona;1;;53;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;103;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;54;158;Hona;1;;45;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;90;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;55;172;Hona;1;;60;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;56;200;Hona;2;;95;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;81;157;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;57;225;Hona;2;;123;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;99;177;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;58;172;Hona;1;;60;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;94;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;59;78;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;60;201;Hona;3;;101;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;72;131;164;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;61;201;Hona;2;;104;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;97;159;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;62;225;Hona;2;;131;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;107;181;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;63;162;Hona;1;;51;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;93;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;64;281;Hona;4;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;97;152;200;249;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;65;273;Hona;3;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;69;152;236;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;66;164;Hona;1;;45;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;99;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;67;91;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;68;260;Hona;3;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;84;133;215;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;69;186;Hona;2;;71;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;87;143;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;70;129;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;72;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;71;200;Hona;3;;84;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;72;125;155;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;72;151;Hona;1;;39;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;73;119;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;75;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;74;130;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;80;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;75;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;80;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;76;155;Hona;1;;44;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;90;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;77;138;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;86;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;78;152;Hona;1;;37;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;93;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;79;129;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;72;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;80;137;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;79;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;81;177;Hona;2;;60;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;80;131;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;82;175;Hona;2;;65;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;77;110;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;83;160;Hona;1;;45;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;89;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;84;139;Hona;1;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;77;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;85;90;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;86;82;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;87;83;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;88;82;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;89;83;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;90;83;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;91;84;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;92;90;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;93;81;Obestämd;0;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;94;224;Hona;2;;139;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;74;160;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;95;217;Hona;2;;118;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;94;178;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;96;288;Hona;3;;;;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;79;146;235;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;97;179;Hona;2;;64;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;83;142;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;98;208;Hona;2;;103;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;95;165;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;99;178;Hona;2;;69;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;84;125;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-18;K064;100;236;Hona;3;;149;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;80;152;203;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;101;228;Hona;2;;142;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;95;168;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;102;209;Hona;2;;103;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;66;153;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;103;215;Hona;3;;133;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;84;151;179;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;104;210;Hona;2;;114;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;94;159;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;105;213;Hona;2;;115;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;94;165;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;106;179;Hona;2;;76;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;65;127;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;107;159;Hona;1;;43;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;100;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;108;170;Hona;1;;56;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;82;;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;109;216;Hona;2;;130;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;87;168;;;;;;;;;;;;;;;;;;
Abborre;Stratifierat cm-klasser enl. blankett 80;2003;2003-08-19;K064;110;180;Hona;2;;72;Totalvikt exkl. mage,tarmar,gonad;Nordiska nät augusti;;Torhamn, Karlskrona Ö skärgård;JA;;;65;141;;;;;;;;;;;;;;;;;;
