Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;511;199;Hona;2;101;92;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;66;109;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;512;234;Hona;2;145;135;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;66;146;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;513;238;Hona;2;160;147;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;83;138;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;514;232;Hona;2;176;164;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;83;190;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;515;263;Hona;2;243;228;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;83;158;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;516;297;Hona;2;347;316;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;123;218;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;517;255;Hona;2;242;226;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;79;167;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;518;212;Hona;2;115;104;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;63;132;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;519;222;Hona;2;126;117;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;64;137;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;520;207;Hona;2;114;102;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;82;174;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;521;224;Hona;2;130;122;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;74;128;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;522;250;Hona;2;198;183;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;68;135;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;523;292;Hona;2;363;333;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;86;202;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;524;239;Hona;2;151;138;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;64;155;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;525;239;Hona;2;173;159;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;83;153;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;526;234;Hona;3;156;143;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;75;131;195;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;527;242;Hona;2;177;161;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;76;122;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;528;269;Hona;2;246;222;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;89;175;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;529;219;Hona;2;137;123;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;;;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;530;215;Hona;2;131;121;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;;;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;531;265;Hona;2;269;244;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;72;170;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;532;226;Hona;2;136;129;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;61;124;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;533;249;Hona;3;230;214;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;97;141;211;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;534;202;Hona;2;101;96;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;69;151;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;535;245;Hona;5;172;163;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;68;131;152;188;214;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;536;211;Hona;2;114;107;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;65;128;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;537;256;Hona;2;200;186;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;64;151;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;538;275;Hona;2;272;247;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;68;161;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;539;227;Hona;2;155;139;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;58;104;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;540;238;Hona;2;162;150;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;68;145;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;541;337;Hona;2;505;458;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;131;249;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;542;328;Hona;5;502;457;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;73;134;179;221;287;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;543;374;Hona;6;717;647;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;103;157;205;266;318;356;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;544;265;Hona;2;252;231;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;70;162;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;545;373;Hona;3;706;640;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;71;223;352;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;546;386;Hona;2;828;752;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;120;320;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;547;323;Hona;2;460;428;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;84;236;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;548;302;Hona;4;420;384;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;66;173;218;261;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;549;304;Hona;2;389;354;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;87;185;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;550;344;Hona;2;606;562;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;88;268;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;551;379;Hona;3;829;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;9;Könsstatus, vanlig fyrgradig skala;90;205;326;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;552;294;Hona;3;417;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;66;128;201;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;553;318;Hona;3;422;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;106;185;278;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;554;303;Hona;;351;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;;;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;555;275;Hona;2;280;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;77;201;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;556;268;Hona;3;258;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;64;148;231;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;557;268;Hona;2;266;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;72;151;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;558;277;Hona;3;235;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;71;135;208;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;559;231;Hona;2;151;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;66;109;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;560;245;Hona;2;170;;;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;70;173;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;561;228;Hona;2;140;129;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;76;157;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;562;220;Hona;2;119;112;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;73;135;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;563;255;Hona;2;209;191;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;83;141;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;564;246;Hona;4;208;195;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;72;113;164;211;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;565;267;Hona;3;230;205;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;60;123;187;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;566;240;Hona;2;159;149;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;67;146;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;567;245;Hona;3;193;178;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;62;116;184;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;568;219;Hona;2;134;123;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;57;111;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;569;247;Hona;2;168;157;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;91;179;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;570;214;Hona;2;120;113;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;58;129;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;571;249;Hona;3;197;183;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;79;161;223;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;572;228;Hona;2;127;120;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;82;179;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;573;210;Hona;2;109;103;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;59;120;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;574;256;Hona;2;208;198;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;67;164;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;575;245;Hona;2;165;157;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;77;165;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;576;235;Hona;2;156;147;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;63;156;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-17;K010;577;242;Hona;2;178;163;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;61;117;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;578;468;Hona;9;1485,9;1374,1;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;58;97;205;276;300;365;410;429;456;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;579;392;Hona;6;850,1;783,3;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;69;134;230;294;342;377;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;580;354;Hona;4;739,6;634,4;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;89;117;173;333;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;581;327;Hona;3;448,4;414,8;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;63;109;245;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;582;336;Hona;2;615,3;544,3;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;65;142;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;583;327;Hona;4;522,9;477,7;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;77;136;225;299;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;584;320;Hona;2;513,1;477,8;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;92;225;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;585;369;Hona;4;732,4;674,9;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;80;141;238;332;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;586;280;Hona;2;281,7;267,4;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;95;220;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;587;256;Hona;3;225,3;208,1;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;77;153;223;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;588;263;Hona;2;221;202,9;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;73;132;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;589;229;Hona;2;155,3;144,4;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;66;115;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;590;226;Hona;2;186,3;173,6;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;61;137;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;591;254;Hona;2;238,5;212,2;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;74;130;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;592;211;Hona;1;130,4;120,2;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;98;;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;593;223;Hona;2;141,8;132,9;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;1;Könsstatus, vanlig fyrgradig skala;63;118;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;594;238;Hona;2;168,7;155,6;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;61;155;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;595;220;Hona;2;138;129,5;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;63;138;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;596;287;Hona;2;320,2;296,4;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;114;205;;;;;;;;;;;;;;;;;;
Abborre;Slumpmässigt urval;2007;2007-08-20;K010;597;243;Hona;2;219,4;199,1;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Hamnefjärden sommar;;Simpevarp;JA;2;Könsstatus, vanlig fyrgradig skala;64;144;;;;;;;;;;;;;;;;;;
