Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;223;184;Hona;3;78;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;111;153;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;224;234;Hona;5;179;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;59;108;159;198;223;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;225;174;Hona;3;53;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;58;109;150;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;226;163;Hona;3;43;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;57;125;145;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;228;190;Hona;4;77;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;56;93;136;177;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;229;174;Hona;4;69;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;62;91;136;158;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;230;190;Hona;4;82;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;65;116;152;175;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;231;210;Hona;4;110;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;119;154;191;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;232;216;Hona;5;108;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;89;131;167;195;206;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;233;189;Hona;4;71;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;107;154;174;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;234;185;Hona;4;74;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;101;143;169;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;235;214;Hona;4;118;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;77;108;163;194;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;236;198;Hona;4;98;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;67;117;151;182;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;237;213;Hona;4;116;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;79;122;158;189;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-04;K048;238;203;Hona;6;97;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;63;92;134;170;188;198;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;239;184;Hona;3;68;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;126;161;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;240;209;Hona;4;104;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;107;162;193;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;241;194;Hona;4;88;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;104;156;179;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;242;206;Hona;4;97;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;81;116;150;187;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;243;223;Hona;5;142;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;117;158;193;210;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;244;174;Hona;3;58;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;60;118;153;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;245;166;Hona;3;55;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;102;137;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;246;167;Hona;3;51;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;67;113;157;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;247;178;Hona;3;63;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;115;147;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;248;168;Hona;3;59;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;70;122;156;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;249;172;Hona;4;53;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;52;88;113;157;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;250;185;Hona;4;78;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;64;101;148;175;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;251;182;Hona;4;73;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;56;93;139;160;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;252;211;Hona;;112;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;253;185;Hona;4;74;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;53;93;136;163;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;254;188;Hona;3;79;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;119;160;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;255;189;Hona;4;71;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;50;107;149;176;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;256;197;Hona;3;93;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;76;134;174;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;257;171;Hona;3;58;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;123;150;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;258;208;Hona;4;111;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;99;150;186;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-07;K048;259;204;Hona;4;99;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;107;158;194;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;260;159;Hona;3;43;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;70;113;143;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;261;173;Hona;3;53;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;116;152;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;262;175;Hona;3;57;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;75;129;159;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;263;168;Hona;;51;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;264;179;Hona;4;63;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;59;94;136;155;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;265;176;Hona;3;65;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;122;157;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;266;218;Hona;5;121;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;62;87;119;160;197;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;267;174;Hona;3;53;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;62;117;150;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;268;161;Hona;4;47;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;52;82;123;134;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;269;168;Hona;3;53;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;62;113;141;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;270;194;Hona;3;71;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;67;127;167;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;271;174;Hona;3;54;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;112;151;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;272;156;Hona;2;44;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;70;117;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;273;176;Hona;3;59;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;61;92;131;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;274;181;Hona;3;72;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;58;118;154;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;275;191;Hona;4;76;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;55;100;138;178;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;276;181;Hona;3;68;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;67;117;152;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-11;K048;277;174;Hona;4;62;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;77;116;143;164;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;278;161;Hona;4;43;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;57;81;113;139;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;279;173;Hona;3;51;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;67;102;142;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;280;157;Hona;3;47;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;57;98;131;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;281;156;Hona;2;42;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;63;114;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;282;207;Hona;4;108;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;72;116;165;196;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;283;206;Hona;4;101;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;57;107;160;196;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;284;207;Hona;4;110;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;82;107;157;190;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;285;202;Hona;4;101;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;70;114;165;181;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;286;215;Hona;4;104;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;66;118;175;205;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;287;191;Hona;4;78;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;60;95;152;177;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;288;177;Hona;4;67;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;62;97;139;164;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;289;166;Hona;3;46;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;127;150;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;290;168;Hona;3;51;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;64;122;147;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;291;173;Hona;3;57;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;61;111;147;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;292;204;Hona;4;108;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;75;112;153;189;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;293;184;Hona;3;71;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;74;109;153;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;294;219;Hona;4;132;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;65;126;170;196;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;295;215;Hona;5;123;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;48;94;130;168;194;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;296;191;Hona;4;89;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;76;105;154;176;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;297;183;Hona;3;72;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;68;111;155;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;298;194;Hona;4;87;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;61;94;142;172;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor maxlängd 25cm;1986;1986-08-14;K048;299;204;Hona;4;93;;;Nätlänkar augusti;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;65;95;137;175;;;;;;;;;;;;;;;;
