Art;Stickprov metod;Fiskeår;Fångstdatum;Redskap kod;Löpnr;"Total
längd mm";Kön;Ålder;"Total
vikt";"Somatisk
vikt";Somatisk vikttyp;Fiske;;Lokal;Godkänd ålder;"Gonad
statuskod";"Gonad
statustyp";"Tillväxt 
mm år 1";År2;År3;År4;År5;År6;År7;År8;År9;År10;År11;År12;År13;År14;År15;År16;År17;År18;År19;År20
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;422;238;Hona;3;170;153;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;71;106;175;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;423;257;Hona;2;210;184;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;95;207;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;424;187;Hona;1;80;75;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;120;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;425;159;Hona;1;39;37;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;110;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;426;167;Hona;1;52;49;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;107;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-01;K010;427;168;Hona;1;54;52;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;108;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-02;K010;428;217;Hona;1;164;150;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;118;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-02;K010;429;207;Hona;3;113;103;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;69;114;142;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-02;K010;430;232;Hona;3;152;137;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;75;119;189;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-02;K010;431;184;Hona;1;66;64;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;113;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;432;305;Hona;3;372;340;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;2;Könsstatus, vanlig fyrgradig skala;81;159;237;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;433;181;Hona;1;72;68;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;107;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;434;158;Hona;1;40;38;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;105;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;435;160;Hona;1;41;39;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;102;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;436;189;Hona;1;82;78;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;126;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;437;168;Hona;1;51;48;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;96;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;438;164;Hona;1;53;50;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;116;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2019;2019-10-03;K010;439;157;Hona;1;42;39;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;JA;1;Könsstatus, vanlig fyrgradig skala;103;;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;401;233;Hona;2;169;153;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;117;157;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;402;251;Hona;2;200;184;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;107;175;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;403;282;Hona;2;269;241;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;122;219;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;404;184;Hona;2;74;68;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;80;122;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;405;243;Hona;2;181;164;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;105;182;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;406;245;Hona;2;189;175;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;99;173;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;407;228;Hona;2;163;142;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;97;171;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;408;255;Hona;2;213;194;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;114;193;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;409;207;Hona;2;108;99;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;85;139;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;410;198;Hona;2;91;85;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;90;152;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;411;273;Hona;2;250;228;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;111;201;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;412;224;Hona;2;145;132;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;75;143;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;413;224;Hona;2;146;134;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;109;166;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;414;221;Hona;2;145;131;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;115;175;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;415;224;Hona;2;144;132;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;101;171;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;416;269;Hona;2;247;225;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;120;194;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;417;261;Hona;2;255;231;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;108;177;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;418;211;Hona;2;140;122;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;99;156;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;419;271;Hona;2;260;243;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;101;184;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;420;238;Hona;2;169;150;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;110;180;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;421;214;Hona;2;121;113;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;103;165;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;422;235;Hona;2;154;143;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;110;183;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;423;186;Hona;2;76;73;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;88;125;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;424;200;Hona;2;102;96;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;85;117;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;425;232;Hona;2;152;139;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;130;190;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;426;222;Hona;2;160;142;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;94;150;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;427;250;Hona;2;223;204;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;104;188;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;428;258;Hona;2;224;204;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;121;201;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;429;238;Hona;2;177;164;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;94;164;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;430;226;Hona;2;138;125;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;104;162;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;431;266;Hona;2;220;201;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;106;199;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;432;248;Hona;2;194;173;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;100;185;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;433;231;Hona;2;171;156;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;100;174;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;434;248;Hona;2;213;196;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;114;186;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;435;213;Hona;2;127;117;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;109;144;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;436;219;Hona;2;147;131;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;91;160;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;437;235;Hona;2;162;144;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;115;171;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;438;224;Hona;2;144;137;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;100;150;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;439;257;Hona;2;216;195;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;112;189;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;440;226;Hona;2;144;133;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;97;166;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;441;227;Hona;2;143;130;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;118;176;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;442;271;Hona;2;271;242;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;114;209;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;443;237;Hona;2;168;153;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;97;177;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;444;222;Hona;2;138;127;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;85;151;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;445;298;Hona;2;373;334;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;137;225;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;446;237;Hona;2;161;149;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;91;171;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;447;218;Hona;2;121;115;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;100;158;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;448;254;Hona;2;238;209;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;102;173;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;449;252;Hona;2;216;203;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;120;176;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-05;K010;450;184;Hona;2;71;66;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;99;131;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-06;K010;451;241;Hona;2;162;146;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;105;167;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-06;K010;452;194;Hona;2;85;82;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;1;Könsstatus, vanlig fyrgradig skala;89;141;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-06;K010;453;267;Hona;2;236;213;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;100;192;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-06;K010;454;229;Hona;2;158;144;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;102;167;;;;;;;;;;;;;;;;;;
Abborre;Insamling av 200 honor;2020;2020-10-06;K010;455;243;Hona;2;203;185;Totalvikt exkl. mage,tarmar,gonad;Biologiska länkar Kvädöfjärden höst;;Kvädöfjärden;NEJ;2;Könsstatus, vanlig fyrgradig skala;106;177;;;;;;;;;;;;;;;;;;
